path,audio,transcription,english_transcription,intent_class,lang_id,similarity,tts_time
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\60266620c7abb7f832138440.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\60266620c7abb7f832138440.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00048828, -0.00048828]), 'sampling_rate': 8000}",hola mira estaría interesado en buscar información en preguntar sobre domiciliaciones bancarias gracias,hello look I would be interested in looking for information in asking about direct debits thanks,8,5,0.8988406658172607,0.5280404090881348
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\60266693c7abb7f8321384de.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\60266693c7abb7f8321384de.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00073242, 0.00048828,
       0.00048828]), 'sampling_rate': 8000}",hola quería hablar de las domiciliación de unos recibos,hello I wanted to talk about the direct debit of some receipts,8,5,0.8377714157104492,0.5428128242492676
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\60266539dc3604f481bcb4e0.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\60266539dc3604f481bcb4e0.wav', 'array': array([ 0.        , -0.00024414,  0.        , ...,  0.        ,
        0.00024414,  0.        ]), 'sampling_rate': 8000}",hola buenos días me ha llegado en la aplicación del móvil una notificación de una domiciliación bancaria y realmente no sé qué y me gustaría que me pudiera guiar y decir quitarme este movimiento en mi banco,hello good morning a notification of a direct debit has come to me in the mobile application and I really do not know what and I would like you to guide me and say to remove this movement in my bank,8,5,0.877433717250824,0.5050842761993408
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\60266601c421a821df7c175e.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\60266601c421a821df7c175e.wav', 'array': array([ 0.        ,  0.00024414,  0.00024414, ...,  0.00146484,
       -0.00097656,  0.0012207 ]), 'sampling_rate': 8000}",tengo una pregunta sobre mis domiciliaciones bancarias a donde podrá encontrar más información,I have a question about my direct debits where you can find more information,8,5,0.8621038794517517,0.5373568534851074
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\6026667adc3604f481bcb582.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\6026667adc3604f481bcb582.wav', 'array': array([ 0.00024414,  0.00024414,  0.        , ..., -0.00024414,
        0.00048828,  0.00048828]), 'sampling_rate': 8000}",ábreme de domiciliaciones bancarias por favor,open me of direct debits please,8,5,0.8909256458282471,0.4868497848510742
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\602666d8c7abb7f832138538.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\602666d8c7abb7f832138538.wav', 'array': array([ 0.00024414,  0.00024414,  0.        , ..., -0.00024414,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",hola me gustaría conocer las domiciliaciones domiciliaciones que tengo realizadas con su banco porque quería alterar una de ellas debido a un fallo técnico quiero devolver el recibo el último recibo que se ha efectuado para el pago de unas facturas,Hello I would like to know the direct debits that I have made with your bank because I wanted to alter one of them due to a technical failure I want to return the receipt the last receipt that has been made for the payment of invoices,8,5,0.8710392713546753,0.5259442329406738
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\602666a6c7abb7f8321384f7.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\602666a6c7abb7f8321384f7.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",quiero ver mis domiciliaciones,I want to see my direct debits,8,5,0.7473145723342896,0.595414400100708
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\602666dec7abb7f832138541.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\602666dec7abb7f832138541.wav', 'array': array([ 0.        , -0.00024414, -0.00024414, ...,  0.        ,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hola buenos días quisiera que me informase sobre cómo tengo que hacer para hacer una nueva domiciliación bancaria y cuáles serían las instrucciones o si quiero devolver una domiciliación que no sé es correcta gracias,"Hello, good morning, I would like you to inform me about how I have to do to make a new direct debit and what the instructions would be or if I want to return a direct debit that I do not know is correct, thank you",8,5,0.8645113110542297,0.4941294193267822
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\6026621ec7abb7f8321381d3.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\6026621ec7abb7f8321381d3.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00048828,
       -0.00024414, -0.00073242]), 'sampling_rate': 8000}",hola buenos días una pregunta sobre las domiciliaciones bancarias que me gustaría verlas que tengo actualmente y devolver una domiciliación que tengo,Hello good morning a question about the direct debits that I would like to see them that I currently have and return a direct debit that I have,8,5,0.8433091640472412,0.47832798957824707
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\60266661c7abb7f832138494.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\60266661c7abb7f832138494.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",hola mira he visto en su página web que tiene una acción de domiciliar bancariamente de domiciliaciones bancarias no sé si me puede explicar un poquito,"Hi, look, I have seen on your website that you have a direct debit action for direct debits, I don't know if you can explain a little bit to me.",8,5,0.8357646465301514,0.6113605499267578
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\6026651ac421a821df7c173f.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\6026651ac421a821df7c173f.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",ábreme de domiciliaciones bancarias muéstrame mis domiciliaciones y quiero devolver una domiciliación ya,open direct debits show me my direct debits and I want to return a direct debit now,8,5,0.8915829658508301,0.5849056243896484
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\6026621ac7abb7f8321381d2.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\6026621ac7abb7f8321381d2.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ...,  0.00024414,
        0.00024414, -0.00024414]), 'sampling_rate': 8000}",hola me puede hablar del domiciliaciones bancarias,"Hello, can you tell me about direct debits?",8,5,0.7955776453018188,0.6437652111053467
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~DIRECT_DEBIT\60266631c7abb7f832138450.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~DIRECT_DEBIT\\60266631c7abb7f832138450.wav', 'array': array([-0.00024414,  0.        ,  0.        , ...,  0.00598145,
        0.00024414, -0.00744629]), 'sampling_rate': 8000}",después de hablar de domiciliación bancaria,after talking about direct debit,8,5,0.7941638231277466,0.5840272903442383
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\602666cfc7abb7f83213852c.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\602666cfc7abb7f83213852c.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.00073242,
       -0.00048828,  0.00073242]), 'sampling_rate': 8000}",hola buenas llamaba porque quiero ver mis últimas transacciones y hay un pago que no entiendo porque está ahí,"Hello good, I was calling because I want to see my latest transactions and there is a payment that I do not understand because it is there",12,5,0.8521149158477783,0.6412787437438965
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\60266774c7abb7f8321385e4.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\60266774c7abb7f8321385e4.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.        ,  0.        ]), 'sampling_rate': 8000}",hola buenos días hay un pago que no conozco en mi cuenta y me gustaría saber a qué es debido,hello good morning there is a payment that I do not know in my account and I would like to know what it is due to,12,5,0.8999179601669312,0.5822732448577881
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\602664cadc3604f481bcb47e.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\602664cadc3604f481bcb47e.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00073242, 0.0012207 ,
       0.0012207 ]), 'sampling_rate': 8000}",estoy realizando nuestra sección recientes y hay un par de cosas que te pago que no reconozco estos es quisiera saber el tiempo de antenas información,I am doing our recent section and there are a couple of things that I pay you that I do not recognize these is I would like to know the antenna time information,12,5,0.8836373090744019,0.5144784450531006
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\602661dcdc3604f481bcb377.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\602661dcdc3604f481bcb377.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00097656, 0.00097656,
       0.00048828]), 'sampling_rate': 8000}",hola me gustaría ver mis últimas transacciones porque hay un pago que no reconozco y quiere investigarlo gracias,hello I would like to see my last transactions because there is a payment that I do not recognize and want to investigate it thanks,12,5,0.8772667646408081,0.5156171321868896
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\602663bfdc3604f481bcb3c5.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\602663bfdc3604f481bcb3c5.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.00024414,
       0.        ]), 'sampling_rate': 8000}",me gustaría saber las últimas transacciones que se encuentran en mi cuenta,I would like to know the latest transactions found in my account,12,5,0.711085319519043,0.5659992694854736
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\602662f7c7abb7f832138249.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\602662f7c7abb7f832138249.wav', 'array': array([-0.00024414,  0.        ,  0.00024414, ...,  0.00024414,
        0.        ,  0.        ]), 'sampling_rate': 8000}",me gustaría que me mostrara mis últimas transacciones ya que estos últimos meses he estado recibiendo en un pago,I would like you to show me my latest transactions since these last months I have been receiving a payment,12,5,0.8027986288070679,0.5639402866363525
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\60266755cfa37e1cf217afe2.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\60266755cfa37e1cf217afe2.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00268555, 0.00195312,
       0.00170898]), 'sampling_rate': 8000}",hola m llamado porque quería saber mis últimas transacciones con la con la tarjeta gracias,"Hi, I'm called because I wanted to know my last transactions with the card, thank you",12,5,0.8512221574783325,0.5939099788665771
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\602665b4c7abb7f8321383c5.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\602665b4c7abb7f8321383c5.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",estoy mirando mi banca online y acabo de ver un pavo que desconozco y quería y me muestre un extracto de mis últimas transacciones y la hora exacta en la que se realizó el pago para saber si es mío no,"I'm looking at my online banking and I just saw a turkey that I don't know and wanted, and it showed me an extract of my last transactions and the exact time the payment was made to know if it is mine.",12,5,0.8535165786743164,0.5256748199462891
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\60266580c7abb7f83213838f.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\60266580c7abb7f83213838f.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00939941,
       -0.0098877 ,  0.00646973]), 'sampling_rate': 8000}",hola buenos días estaba revisando mi historial de compras de la aplicación de Funicamp y hay una compra que no reconozco,hello good morning I was checking my purchase history from the Funicamp application and there is a purchase that I do not recognize,12,5,0.9137997031211853,0.5145111083984375
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\60266601c7abb7f832138419.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\60266601c7abb7f832138419.wav', 'array': array([ 0.00024414,  0.00024414,  0.        , ...,  0.        ,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hay un pago de ayer que no reconozco,there is a payment from yesterday that I do not recognize,12,5,0.8057206869125366,0.5565266609191895
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\60266264c7abb7f8321381f0.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\60266264c7abb7f8321381f0.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",hola quería preguntar por la última transacción que me aparece que no sé de dónde viene,Hello I wanted to ask about the last transaction that appears to me that I do not know where it comes from,12,5,0.7868188619613647,0.5612695217132568
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\60266764c7abb7f8321385d5.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\60266764c7abb7f8321385d5.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
       -0.00048828,  0.00048828]), 'sampling_rate': 8000}",buenos días podría mostrarme mis últimas transacciones creo que hay un pago que no conozco muy bien su procedencia,good morning could you show me my latest transactions I think there is a payment that I do not know very well its origin,12,5,0.8618403673171997,0.5824477672576904
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\60266099dc3604f481bcb344.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\60266099dc3604f481bcb344.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.        , 0.        ,
       0.        ]), 'sampling_rate': 8000}",muéstrame mis últimos movimientos mi últimas transacciones,show me my last movements my last transactions,12,5,0.8468430042266846,0.5918641090393066
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\6026630cdc3604f481bcb3a4.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\6026630cdc3604f481bcb3a4.wav', 'array': array([-0.00024414,  0.        , -0.00024414, ..., -0.00073242,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hola me puedes mostrar las últimas transacciones es que hay un pago que no reconozco y quiero quiero comprobarlo,"Hello, can you show me the latest transactions? There is a payment that I do not recognize and I want to check it",12,5,0.8170143365859985,0.6446771621704102
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\6026674fc7abb7f8321385c9.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\6026674fc7abb7f8321385c9.wav', 'array': array([ 0.        ,  0.        ,  0.00024414, ..., -0.00024414,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",hola buenos días quería por favor que me mostrase bueno pues los últimos movimientos de mi cuenta lo que son las últimas transacciones porque hay un pago que no reconozco y quería saber de dónde viene y porque me lo han cobrado hay otros que sí que están ahí y lo reconozco pero ese no muchas,"Hello, good morning, I wanted you to show me good because the last movements of my account what are the last transactions because there is a payment that I do not recognize and I wanted to know where it comes from and because they have charged me there are others that are there and I recognize it but not many",12,5,0.845867395401001,0.6279377937316895
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\602664a5dc3604f481bcb45b.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\602664a5dc3604f481bcb45b.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.        ,
       0.00024414]), 'sampling_rate': 8000}",hola buenos días soy cliente de su banco y llamaba para que me pase de mis últimas transacciones ya que he estado mirando en la web y hay un pago que no conozco no sé a qué corresponde lo podían explicar,"Hello, good morning, I am a customer of your bank and I was calling so that I could pass on my latest transactions since I have been looking on the web and there is a payment that I do not know, I do not know what it corresponds to, they could explain it",12,5,0.8717116117477417,0.578463077545166
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\60266777dc3604f481bcb5c3.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\60266777dc3604f481bcb5c3.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",me puede mostrar mis últimas transacciones hay una transacción que no reconozco,can you show me my last transactions there is a transaction that I do not recognize,12,5,0.8441143035888672,0.47844624519348145
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\60265e6cc421a821df7c16c6.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\60265e6cc421a821df7c16c6.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00073242,
        0.00024414, -0.00048828]), 'sampling_rate': 8000}",muéstrame mis últimas transacciones hago un pago que no conozco si reconozco el pavo,show me my last transactions I make a payment that I do not know if I recognize the turkey,12,5,0.9387387037277222,0.5235538482666016
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\60266659c7abb7f832138489.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\60266659c7abb7f832138489.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hola buenas llamaba para preguntar si podría ver las últimas transacciones hechas con mi tarjeta y bueno también para decir que he visto que hay un pago me el cual no reconozco,"Hello, good, I was calling to ask if I could see the last transactions made with my card and also to say that I have seen that there is a payment that I do not recognize",12,5,0.8498944044113159,0.5665726661682129
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\60266537dc3604f481bcb4dc.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\60266537dc3604f481bcb4dc.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.00024414]), 'sampling_rate': 8000}",hola me podrías mostrar mi última transacciones es que hay un pago que no que no sé cuál es,"Hello, could you show me my last transaction? It is that there is a payment that I do not know what it is",12,5,0.895411491394043,0.47694993019104004
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\6026668ec7abb7f8321384d9.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\6026668ec7abb7f8321384d9.wav', 'array': array([ 0.00024414,  0.00024414,  0.00024414, ...,  0.00048828,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hola buenas estado viendo mis transacciones reciente y hay un pago que no conozco se podía saber a qué se debe ese pago,"hello good, been seeing my recent transactions and there is a payment that I do not know, you could know what that payment is",12,5,0.8982158303260803,0.5811223983764648
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\es-ES~LATEST_TRANSACTIONS\6026671ccfa37e1cf217afdb.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\es-ES~LATEST_TRANSACTIONS\\6026671ccfa37e1cf217afdb.wav', 'array': array([ 0.        , -0.00024414,  0.        , ..., -0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",quiero ver mis últimas transacciones,I want to see my last transactions,12,5,0.7495571970939636,0.4716956615447998
