path,audio,transcription,english_transcription,intent_class,lang_id,similarity,tts_time
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602baf1405f96973d6794510.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602baf1405f96973d6794510.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",I'd like to make a deposit,I'd like to make a deposit,7,4,0.7934653162956238,0.6083047389984131
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602baf245f67b421554f64cf.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602baf245f67b421554f64cf.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00048828,
       -0.00402832, -0.0012207 ]), 'sampling_rate': 8000}",can I deposit money,can I deposit money,7,4,0.8289000391960144,0.506657600402832
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba6fb5f67b421554f6420.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba6fb5f67b421554f6420.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.00024414, 0.00024414,
       0.        ]), 'sampling_rate': 8000}",how can I make a deposit,how can I make a deposit,7,4,0.7531474232673645,0.524437665939331
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602bab41bb1e6d0fbce9218f.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602bab41bb1e6d0fbce9218f.wav', 'array': array([0.00024414, 0.        , 0.00024414, ..., 0.        , 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",hi I want to deposit money into my savings account,hi I want to deposit money into my savings account,7,4,0.8064383268356323,0.5603976249694824
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba6e7963e11ccd901cce2.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba6e7963e11ccd901cce2.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00695801,
       -0.00317383, -0.00317383]), 'sampling_rate': 8000}",hello Jess I have a few questions I'm depositing money into the account I was wondering if I could deposit some money and I'm I'm not quite sure where where can I deposit money and how do I transfer money into the account,hello Jess I have a few questions I'm depositing money into the account I was wondering if I could deposit some money and I'm I'm not quite sure where where can I deposit money and how do I transfer money into the account,7,4,0.8636369109153748,0.7177367210388184
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602bad6705f96973d67944e1.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602bad6705f96973d67944e1.wav', 'array': array([0.        , 0.        , 0.00024414, ..., 0.        , 0.        ,
       0.        ]), 'sampling_rate': 8000}",how do I transfer money to a different account,how do I transfer money to a different account,7,4,0.8724303245544434,0.5442073345184326
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602baae6963e11ccd901cd78.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602baae6963e11ccd901cd78.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.00048828, 0.00024414,
       0.00048828]), 'sampling_rate': 8000}",is it possible to deposit the money,is it possible to deposit the money,7,4,0.8163397312164307,0.5494198799133301
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602b9c95963e11ccd901cc00.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602b9c95963e11ccd901cc00.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.00048828, 0.00048828,
       0.00048828]), 'sampling_rate': 8000}",I'd like to deposit money into my account,I'd like to deposit money into my account,7,4,0.7878414988517761,0.6174428462982178
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba3ffbb1e6d0fbce9202a.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba3ffbb1e6d0fbce9202a.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",can I make a deposit,can I make a deposit,7,4,0.8685324192047119,0.7055339813232422
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba36e05f96973d679441c.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba36e05f96973d679441c.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",I'd like to deposit money into my account,I'd like to deposit money into my account,7,4,0.7920128703117371,0.5428431034088135
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602b9a59963e11ccd901cbce.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602b9a59963e11ccd901cbce.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",how do I deposit money into my account,how do I deposit money into my account,7,4,0.7122104167938232,0.5525426864624023
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602bae4fbb1e6d0fbce92250.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602bae4fbb1e6d0fbce92250.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.00024414,  0.        ]), 'sampling_rate': 8000}",what are my options to deposit money into my account,what are my options to deposit money into my account,7,4,0.8097528219223022,0.575725793838501
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602baa74963e11ccd901cd6a.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602baa74963e11ccd901cd6a.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.        ]), 'sampling_rate': 8000}",how do I go about depositing money in my account,how do I go about depositing money in my account,7,4,0.8729613423347473,0.5635051727294922
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba6f105f96973d6794463.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba6f105f96973d6794463.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00097656, 0.0012207 ,
       0.0012207 ]), 'sampling_rate': 8000}",I have a $100 check and I was wondering how I can deposit that into my account,I have a $100 check and I was wondering how I can deposit that into my account,7,4,0.8715100884437561,0.5814025402069092
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602b992305f96973d67943a9.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602b992305f96973d67943a9.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00146484,
       -0.00073242, -0.00073242]), 'sampling_rate': 8000}",hi wanted to deposit a check that I received from work today or can I deposit it,hi wanted to deposit a check that I received from work today or can I deposit it,7,4,0.8813213109970093,0.5308356285095215
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba67c963e11ccd901ccd2.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba67c963e11ccd901ccd2.wav', 'array': array([-0.00024414,  0.00024414,  0.        , ...,  0.00500488,
        0.00268555,  0.00341797]), 'sampling_rate': 8000}",I'd like to put some money into my checking account please,I'd like to put some money into my checking account please,7,4,0.8557370901107788,0.5323822498321533
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602bae83bb1e6d0fbce92269.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602bae83bb1e6d0fbce92269.wav', 'array': array([-0.00024414,  0.00024414, -0.00024414, ...,  0.        ,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",can you help me figuring out how to deposit money into my account,can you help me figuring out how to deposit money into my account,7,4,0.8781336545944214,0.5408611297607422
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602b9c0a963e11ccd901cbf5.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602b9c0a963e11ccd901cbf5.wav', 'array': array([-0.00024414,  0.00024414,  0.        , ..., -0.00024414,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",how I can deposit some money into my account,how I can deposit some money into my account,7,4,0.8607064485549927,0.6423077583312988
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602baf09963e11ccd901ce21.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602baf09963e11ccd901ce21.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.00024414,
        0.00024414,  0.00048828]), 'sampling_rate': 8000}",oh yes good afternoon I need some help I'm trash deposit some money into my account and how can I do that where can I make a deposit or how can I change the money to my account,oh yes good afternoon I need some help I'm trash deposit some money into my account and how can I do that where can I make a deposit or how can I change the money to my account,7,4,0.9099826216697693,0.6429758071899414
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba8dd963e11ccd901cd25.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba8dd963e11ccd901cd25.wav', 'array': array([ 0.00024414,  0.        ,  0.        , ..., -0.0012207 ,
       -0.00097656,  0.00097656]), 'sampling_rate': 8000}",hello I'm going to say I was wondering how can I deposit money in your bank,hello I'm going to say I was wondering how can I deposit money in your bank,7,4,0.8893909454345703,0.6253228187561035
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602baa45963e11ccd901cd60.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602baa45963e11ccd901cd60.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",how to deposit money,how to deposit money,7,4,0.7376805543899536,0.6234786510467529
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba7b105f96973d6794475.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba7b105f96973d6794475.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.0012207 ,
       -0.00073242, -0.00195312]), 'sampling_rate': 8000}",I would like to deposit money what's the best way to accomplish that,I would like to deposit money what's the best way to accomplish that,7,4,0.778372049331665,0.5274040699005127
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602bab8e05f96973d67944bc.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602bab8e05f96973d67944bc.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.00024414]), 'sampling_rate': 8000}",how can I deposit money into my account,how can I deposit money into my account,7,4,0.8186209201812744,0.5294346809387207
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602bb016bb1e6d0fbce922cc.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602bb016bb1e6d0fbce922cc.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00048828,
       0.00024414]), 'sampling_rate': 8000}",help me make a deposit into my account please,help me make a deposit into my account please,7,4,0.7496012449264526,0.6176915168762207
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602baed005f96973d6794507.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602baed005f96973d6794507.wav', 'array': array([ 0.00024414, -0.00024414,  0.        , ..., -0.00048828,
        0.        , -0.00048828]), 'sampling_rate': 8000}",I want to deposit some money but I want to use cash how would I go about doing it,I want to deposit some money but I want to use cash how would I go about doing it,7,4,0.9006236791610718,0.5505714416503906
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba8aebb1e6d0fbce92105.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba8aebb1e6d0fbce92105.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00048828, -0.00048828]), 'sampling_rate': 8000}",I'm going to speak volumes about how I actually go about putting money into my account is transferred to somehow Wells Fargo money order,I'm going to speak volumes about how I actually go about putting money into my account is transferred to somehow Wells Fargo money order,7,4,0.8759355545043945,0.7170920372009277
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602b9ab55f67b421554f6392.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602b9ab55f67b421554f6392.wav', 'array': array([0.        , 0.        , 0.00024414, ..., 0.        , 0.00024414,
       0.        ]), 'sampling_rate': 8000}",can you tell me how I can deposit money into my bank account,can you tell me how I can deposit money into my bank account,7,4,0.8585073947906494,0.5487575531005859
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602bae86bb1e6d0fbce9226b.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602bae86bb1e6d0fbce9226b.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00500488, 0.00500488,
       0.00341797]), 'sampling_rate': 8000}",would you like to deposit money into my account,would you like to deposit money into my account,7,4,0.8131524920463562,0.6276266574859619
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602baea3bb1e6d0fbce92279.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602baea3bb1e6d0fbce92279.wav', 'array': array([-0.00024414,  0.00024414,  0.        , ..., -0.00024414,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",I was hoping you could help me I'm wondering what options do I have for depositing money into my account,I was hoping you could help me I'm wondering what options do I have for depositing money into my account,7,4,0.905817985534668,0.6544067859649658
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602bae6f05f96973d67944f7.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602bae6f05f96973d67944f7.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ..., -0.00024414,
        0.00048828,  0.00048828]), 'sampling_rate': 8000}",how do I deposit money into my account,how do I deposit money into my account,7,4,0.8370848894119263,0.5419044494628906
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba9d705f96973d679449f.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba9d705f96973d679449f.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.        , 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",I need to deposit money where can I deposit money at,I need to deposit money where can I deposit money at,7,4,0.8171578645706177,0.537193775177002
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602b9bffbb1e6d0fbce91f75.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602b9bffbb1e6d0fbce91f75.wav', 'array': array([ 0.        ,  0.00024414,  0.        , ..., -0.00048828,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",hi hello I just need to deposit money into my account please,hi hello I just need to deposit money into my account please,7,4,0.8351156711578369,0.5838334560394287
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602baf14bb1e6d0fbce922a1.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602baf14bb1e6d0fbce922a1.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.00024414, 0.00097656,
       0.0012207 ]), 'sampling_rate': 8000}",deposit money into my account today how do I transfer my account,deposit money into my account today how do I transfer my account,7,4,0.7738041877746582,0.5704357624053955
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602bacea963e11ccd901cdc3.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602bacea963e11ccd901cdc3.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
       -0.00048828, -0.00024414]), 'sampling_rate': 8000}",where can I want to where can I go if I want to deposit cash into my account,where can I want to where can I go if I want to deposit cash into my account,7,4,0.8934351205825806,0.6241743564605713
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602b9d7cbb1e6d0fbce91fac.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602b9d7cbb1e6d0fbce91fac.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00402832, 0.00341797,
       0.00549316]), 'sampling_rate': 8000}",how do I deposit money into my account,how do I deposit money into my account,7,4,0.8797797560691833,0.6672592163085938
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba8f1bb1e6d0fbce92111.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba8f1bb1e6d0fbce92111.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",good morning I'm on vacation to find a branch location as wondering if you could tell me where I can deposit money into my,good morning I'm on vacation to find a branch location as wondering if you could tell me where I can deposit money into my,7,4,0.9112246632575989,0.5931050777435303
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602bac19bb1e6d0fbce921bb.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602bac19bb1e6d0fbce921bb.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.02819824,
       -0.01086426,  0.00170898]), 'sampling_rate': 8000}",where can I deposit money,where can I deposit money,7,4,0.7303835153579712,0.5586779117584229
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba703bb1e6d0fbce920b9.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba703bb1e6d0fbce920b9.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
        0.        , -0.00024414]), 'sampling_rate': 8000}",I'm using the bank can you help me transfer money into my account thank you,I'm using the bank can you help me transfer money into my account thank you,7,4,0.9074804186820984,0.6908400058746338
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602bae10bb1e6d0fbce92233.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602bae10bb1e6d0fbce92233.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
       -0.00024414,  0.        ]), 'sampling_rate': 8000}",how do I transfer money to the account or where do I deposit money,how do I transfer money to the account or where do I deposit money,7,4,0.7220367193222046,0.5282771587371826
C:\Users\spn\.cache\huggingface\datasets\downloads\extracted\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\en-US~CASH_DEPOSIT\602ba2c05f67b421554f63da.wav,"{'path': 'C:\\Users\\spn\\.cache\\huggingface\\datasets\\downloads\\extracted\\c42d4735703a74ac31abad9d45de5310e7a455ef4e43c30bac98225a885c9639\\en-US~CASH_DEPOSIT\\602ba2c05f67b421554f63da.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.01208496, 0.00048828,
       0.00244141]), 'sampling_rate': 8000}",hello I need to deposit money into my account,hello I need to deposit money into my account,7,4,0.7872953414916992,0.544076681137085
