Original Transcription,Predicted Transcription,Prediction Time (s),Audio Length (s),WER,CER,MER,RTF
hi wanted to deposit a check that I received from work today or can I deposit it,hi i wanted to deposit a cheque that i received from work today where can i deposit it,0.22901034355163574,7.936,0.29411764705882354,0.1375,0.2777777777777778,0.02885715014511539
I'd like to put some money into my checking account please,hi i'd like to put some money into my checking account please,0.22107982635498047,5.546625,0.18181818181818182,0.06896551724137931,0.16666666666666666,0.039858441188106365
can you help me figuring out how to deposit money into my account,can you help me figuring out how to deposit money into my account,0.22034716606140137,6.314625,0.0,0.0,0.0,0.03489473500982265
how I can deposit some money into my account,hello i was wondering how i could deposit some money into my account,0.20863986015319824,5.717375,0.6666666666666666,0.6136363636363636,0.46153846153846156,0.03649224690582623
oh yes good afternoon I need some help I'm trash deposit some money into my account and how can I do that where can I make a deposit or how can I change the money to my account,oh yes good afternoon um i need some help i'm trying to deposit some money into my account and how can i do that where can i make a deposit or how can i transfer money to my account,0.2388017177581787,12.629375,0.2631578947368421,0.13068181818181818,0.25,0.018908435117191365
hello I'm going to say I was wondering how can I deposit money in your bank,hello i'm calling because i was wondering how can i deposit money in your bank okay okay so how can i do it oh okay alright yeah so where can i deposit this money oh okay yeah i understand thank you bye,0.30658912658691406,22.941375,2.0625,1.84,0.7674418604651163,0.013364025765104056
how to deposit money,so i'm just wondering how to deposit money into my account is that's possible like if i could do it online i can do it over the phone,0.2152717113494873,11.776,6.0,5.65,0.8571428571428571,0.018280546140411625
I would like to deposit money what's the best way to accomplish that,i would like to deposit money what's the best way to accomplish that,0.22895026206970215,7.850625,0.07692307692307693,0.014705882352941176,0.07692307692307693,0.029163316560108545
how can I deposit money into my account,how can i deposit money into my account,0.24387621879577637,4.181375,0.125,0.02564102564102564,0.125,0.05832440735303013
help me make a deposit into my account please,hi please can you help me make a deposit into my account please i need the money ugently thank you very much have a nice day,0.21276092529296875,9.045375,1.8888888888888888,1.7555555555555555,0.6538461538461539,0.023521515171341018
I want to deposit some money but I want to use cash how would I go about doing it,i wanted to deposit some money but i i wanted to use cash how would i go about doing that process thank you,0.19956350326538086,8.704,0.5263157894736842,0.37037037037037035,0.43478260869565216,0.022927792195011586
I'm going to speak volumes about how I actually go about putting money into my account is transferred to somehow Wells Fargo money order,hi i'm just going to seek some guidance about how i actually go about depositing money into my account i've got some free money so i'd like to actually transfer it or deposit it into my old account i'm just not sure how to do that is there a site in which i should go to somehow where should i go on the app to deposit money i would just like some help thank you,0.40215277671813965,27.477375,2.5,1.8088235294117647,0.8,0.014635778589408182
can you tell me how I can deposit money into my bank account,can you tell me how i can deposit money into my bank account,0.41449975967407227,6.058625,0.07692307692307693,0.016666666666666666,0.07692307692307693,0.06841482344163441
would you like to deposit money into my account,would like to deposit money into my account,0.2216947078704834,3.157375,0.1111111111111111,0.0851063829787234,0.1111111111111111,0.07021488035804534
I was hoping you could help me I'm wondering what options do I have for depositing money into my account,hi um i was hoping you could help me i'm wondering what options i have for depositing money into my account thanks,0.22690582275390625,10.837375,0.35,0.18269230769230768,0.30434782608695654,0.02093734163059839
how do I deposit money into my account,how do i deposit money into my account,0.22623062133789062,3.413375,0.125,0.02631578947368421,0.125,0.06627769329121197
I need to deposit money where can I deposit money at,i need to deposit money where can i deposit money at,0.38984060287475586,8.106625,0.18181818181818182,0.038461538461538464,0.18181818181818182,0.048089137325922425
hi hello I just need to deposit money into my account please,hi hello i just need to deposit money into my account please,0.2451801300048828,5.461375,0.08333333333333333,0.016666666666666666,0.08333333333333333,0.044893480122658265
deposit money into my account today how do I transfer my account,i'd like to deposit money into my account today how do i transfer my money to the account if i want to deposit in personal work can i do that,0.31259870529174805,9.557375,1.5833333333333333,1.21875,0.6333333333333333,0.03270759024227343
where can I want to where can I go if I want to deposit cash into my account,where can i want to where can i go if i want to deposit cash into my account,0.24615955352783203,5.973375,0.16666666666666666,0.039473684210526314,0.16666666666666666,0.04120945922997167
how do I deposit money into my account,how do i deposit money into my account,0.26370954513549805,4.82975,0.125,0.02631578947368421,0.125,0.05460107565308723
good morning I'm on vacation to find a branch location as wondering if you could tell me where I can deposit money into my,good morning i'm on vacation and can't seem to find a b bank branch location i was wondering if you could tell me where i can deposit money into my account,0.25874948501586914,16.213375,0.4166666666666667,0.28688524590163933,0.3225806451612903,0.01595901439495905
where can I deposit money,where can i deposit money,0.21563363075256348,3.925375,0.2,0.04,0.2,0.054933256250055976
I'm using the bank can you help me transfer money into my account thank you,hi i'm new to the bank can you help me transfer money into my account thank you,0.3535151481628418,8.021375,0.26666666666666666,0.13333333333333333,0.23529411764705882,0.044071639608276855
how do I transfer money to the account or where do I deposit money,how do i transfer money to the account or where do i deposit money,0.2532155513763428,5.632,0.14285714285714285,0.030303030303030304,0.14285714285714285,0.04496014761653814
hello I need to deposit money into my account,hello i need to deposit money into my account,0.2333359718322754,7.936,0.1111111111111111,0.022222222222222223,0.1111111111111111,0.029402214192575025
how can I deposit cash to my account,how can i deposit cash to my account,0.24674153327941895,4.2725,0.125,0.027777777777777776,0.125,0.05775109029360303
I'm trying to say something is my car doesn't seem to work whenever I called do it it doesn't actually work,hi i'm trying to pay something with my card it doesn't seem to work whenever i call and do it it doesn't actually work can you explain to me why is it working with this bank thanks,0.24058198928833008,13.653375,1.0476190476190477,0.7289719626168224,0.5945945945945946,0.017620697394477927
good morning I'm trying to use my ATM debit card and it is coming up I was wondering if you tell me why I have enough money in the account to cover the charges,good morning i'm trying to use my atm debit card and it is coming up refused i was wondering if you could tell me why i think i have enough money in the account to cover the charges thank you very much,0.38249635696411133,25.941375,0.35294117647058826,0.3018867924528302,0.2857142857142857,0.014744644683025141
my card is continuously being declined and not working,my card is continuously being declined and not working,0.3146631717681885,5.632,0.0,0.0,0.0,0.05587059157815847
hello I was just calling regards problems I have with my card not letting me pay for my groceries know what the problem is,hello i was calling regards the problems i have with my card it's not letting me pay for my groceries do you know what the problem is,0.33020758628845215,9.557375,0.2916666666666667,0.1885245901639344,0.25,0.03455002930077057
my card isn't working,my car isn't working,0.36351561546325684,3.901,0.25,0.047619047619047616,0.25,0.09318523851916351
my card isn't working can you help me,no my card isn't working can you help me,0.3559701442718506,8.021375,0.125,0.08108108108108109,0.1111111111111111,0.04437769637647542
my bank card hasn't worked at all,my bank card hasn't worked at all,0.42255592346191406,4.437375,0.0,0.0,0.0,0.09522655251402327
my card is not working it will not pay,my card is not working it will not pay,0.30757784843444824,4.608,0.0,0.0,0.0,0.06674866502483687
why was my payment declined,why was my payment declined,0.3770017623901367,5.034625,0.0,0.0,0.0,0.07488179604044724
why isn't my card working,why isn't my card working,0.32172608375549316,4.644,0.0,0.0,0.0,0.06927779581298302
can you help me with my debit card is declining purchases but I know I have a balance in my account,can you help me with my debit card it's declining purchases but i know i have a balance in my account,0.3401179313659668,9.045375,0.14285714285714285,0.04040404040404041,0.14285714285714285,0.03760130800170991
I need help figuring out what's wrong with my card,i need help figuring out what's wrong with my card,0.3798828125,5.546625,0.1,0.02,0.1,0.06848900232123138
I'm trying to find out why my car keeps being declined,i'm trying to find out why my card keeps being declined,0.5139834880828857,5.034625,0.18181818181818182,0.037037037037037035,0.18181818181818182,0.10208972626221133
I tried to make a payment with my card and the card won't go through,i tried to make a payment with my card and the card won't go through,0.4868180751800537,6.656,0.06666666666666667,0.014705882352941176,0.06666666666666667,0.07313973485277249
I'm having an issue with my card,uh i'm having an issue with my card uh payment it's not it's not paying,0.3757283687591553,7.850625,1.2857142857142858,1.25,0.6,0.04785967598237787
hi I can't use my car because it doesn't work I don't know why my payment was declined and you help,hi i can't use my card because it doesn't work i don't know why my payment was declined can you help,0.32170605659484863,7.850625,0.19047619047619047,0.050505050505050504,0.19047619047619047,0.04097840064897364
I'm hoping you can help me I have a card with your bank and I decide to use it and it's being with you help me with this is appendix wind is there a problem with the balance,i'm hoping you can help me i have a card with your bank and i just tried to use it and it's being refused could you help me with this has it been declined is there a problem with the balance,0.24615859985351562,14.953625,0.2894736842105263,0.21965317919075145,0.2682926829268293,0.01646146669142202
why was my card declined,why was my card declined,0.3035862445831299,3.901,0.0,0.0,0.0,0.07782267228483207
why does my card keep getting declined,why does my card keep getting declined,0.3532731533050537,4.010625,0.0,0.0,0.0,0.08808431436622813
hello I'm trying to get in touch with someone about my bank card not working,hello i'm trying to get in touch with someone about my bank card not working it's just giving me error messages no matter what i do if i use it in the store or if i use it online,0.33962321281433105,15.957375,1.6666666666666667,1.355263157894737,0.6410256410256411,0.021283150443875076
hi I was wondering why my cards not working because my payment is declined,hi i was wondering why my card's not working because my payment was declined when i tried to use it,0.30609703063964844,7.509375,0.6428571428571429,0.36486486486486486,0.45,0.04076198493744798
card not working,card not working,0.28328895568847656,3.754625,0.0,0.0,0.0,0.07545066569590214
can you please help me with my card it does not work it repeated it was declined,can you please help me with my card it does not work and it refuses to pay it was declined,0.33878231048583984,11.776,0.23529411764705882,0.175,0.2,0.028768878268158955
I require some assistance on a little bit because my card if it's not working it's completely I'm not sure why oh why my car is a function,hi i require some assistance i'm a little bit confused because my card is just not working it's completely stopped i'm not able to purchase anything i'm not sure why i would like some help as to why my card is not functioning and because i do need it to be working so i just like some help with restoring my card thank you,0.360795259475708,24.405375,1.6071428571428572,1.4057971014492754,0.703125,0.014783434365409588
I was hoping you could help me I have a card from a bank,hi i was hoping you could help me i have a card from a bank but it is not working i have money in the bank but the card doesn't pay online it doesn't pay physical locations i can't get it to perform any transactions so i need help thank you,0.4347212314605713,28.757375,2.7857142857142856,3.3214285714285716,0.7647058823529411,0.0151168606821927
is my car because it doesn't work,i can't use my card because it doesn't work,0.35419535636901855,4.352,0.5714285714285714,0.30303030303030304,0.4444444444444444,0.08138680063626345
slow on my card doesn't work I'm able to withdraw anything my account,hello um my card doesn't work i'm unable to withdraw anything from my account,0.23535704612731934,8.96,0.38461538461538464,0.2028985507246377,0.35714285714285715,0.026267527469566888
see I'm calling to see why my debit card was climbing I tried to pay for groceries and pick up the climbing at Red like four times and up having to use a different debit card is there a problem with my balance at the app isn't showing or is it like is do I need a new card is it what's the reason my payment declined,hey i'm calling to see why my uh debit card was declining i tried to pay for groceries and it kept declining i tried like four times i ended up having to use a different debit card but um is there a problem with my balance that the app isn't showing or is it like is do i need a new card is it what's the reason my payment declined yeah i'd appreciate some help thanks,0.403627872467041,28.074625,0.34328358208955223,0.2468354430379747,0.2987012987012987,0.014376963983206936
hello I'm going to cuz I have a problem with my car yeah it's declining my time until I don't understand why,hello i'm calling because i had a problem with my card yeah it's declining my payment and i don't understand why okay so can you tell me why it doesn't work okay i have to visit your bank,0.3084981441497803,21.176625,1.2272727272727273,0.9259259259259259,0.6923076923076923,0.014567861694192547
hi good afternoon can you help me with my card I'm having trouble I'm here at 9 to use my card but it won't work it will not make a payment here tell me what's wrong with this please,hi good afternoon can you help me with my card i'm having trouble i'm here at the grocery store and i'm trying to use my card but it won't work it will not make a payment here can you tell me what's wrong or what's can you help me resolve this please,0.2725107669830322,16.981375,0.4358974358974359,0.3956043956043956,0.3269230769230769,0.016047626707674276
is it a new card and banking card and the cards not working right now so I need some help trying to figure out what's going on with the car,hi i received a new card a new banking card and the card's not working right now so i need some help trying to figure out uh what's going on with the card,0.2326524257659912,12.8,0.3,0.1366906474820144,0.2727272727272727,0.018175970762968063
I was trying to use my card today and the card is not working is there a problem that I have with it could you tell me what's going on why are my payments didn't go through,i was trying to use my card today and um the card is not working is there a problem that i have with it could you tell me what's going on is my why my payments didn't go through,0.2429203987121582,14.250625,0.16216216216216217,0.06976744186046512,0.15,0.01704629787901641
my payment is being declined,my payment is being declined,0.21418285369873047,4.010625,0.0,0.0,0.0,0.05340385942309003
can you help me fix my card I'm trying to get cash back and it won't let me and I know I have money in there,can you help me fix my card i'm trying to get cash back and it won't let me and i know i have money in there,0.26206135749816895,6.912,0.11538461538461539,0.027777777777777776,0.11538461538461539,0.03791396954545268
I seem to be having trouble with using my card,i seem to be having trouble using my card,0.22808551788330078,5.20125,0.2,0.13043478260869565,0.2,0.04385205823279035
I just tried using my card and it doesn't let me pay with something wrong you please help me figure out what's wrong with my car,hi there um i've just tried using my card and it doesn't let me uh pay with anything is there something wrong um can you please help me figure out what's wrong with my card thanks,0.22621941566467285,12.373375,0.46153846153846156,0.40625,0.3333333333333333,0.018282757587535566
I'm having trouble with my car approved,i'm having trouble getting my card approved can you help me with that thank you,0.27341222763061523,6.826625,1.5714285714285714,1.1282051282051282,0.7333333333333333,0.04005086373290099
I'm trying to make a purchase on Amazon but my card keeps declining,i'm trying to make a purchase on amazon but my card keeps declining,0.32004618644714355,7.936,0.15384615384615385,0.029850746268656716,0.15384615384615385,0.040328400509972724
yeah I'm having trouble with my card keeps getting declined,yeah i'm having a trouble with my card its keeps getting declined,0.21837353706359863,5.461375,0.3,0.11864406779661017,0.25,0.039985083804646014
my card has been declined,hi um my card has been declined can you help me with this,0.22295117378234863,8.277375,1.6,1.28,0.6153846153846154,0.026935009442286793
trying to figure out why my payment was declined,trying to figure out why my payment was declined,0.23292016983032227,3.754625,0.0,0.0,0.0,0.0620355347951719
hey I bought something online but I payment was declined you help me with my card,hey i bought something online but my payment was declined can you help me with my card,0.23305296897888184,10.581375,0.1875,0.08641975308641975,0.17647058823529413,0.022024828434762198
my card isn't working why was my payment declined,my card isn't working um why was my payment declined,0.22196054458618164,7.850625,0.1111111111111111,0.061224489795918366,0.1,0.028272977576458136
my card isn't working in the office on speakerphone,my carard isn't working and it also got declined,0.22913646697998047,6.997375,0.6666666666666666,0.49019607843137253,0.6666666666666666,0.03274606076992879
I need help activating my scars,i need help activating my carard,0.25208353996276855,3.84,0.3333333333333333,0.16129032258064516,0.3333333333333333,0.06564675519863765
hi I just got my new card in the mail and for some reason I'm not able to use it at the store he helped me understand why my payments being declined while the car is not working,hi i just got my new card in the mail and for some reason i'm not able to use it at the store can you help me uh understand why my payment's being declined why the card's not working,0.24013590812683105,13.824,0.2631578947368421,0.11299435028248588,0.25,0.01737094242815618
I'm calling to inquire about a business loan,i'm calling to enquire about a business loan,0.2406625747680664,6.485375,0.25,0.045454545454545456,0.25,0.0371085056404705
tell me about my business and I have to see it,hello i'm calling about my business loan that i have with you,0.3198816776275635,4.864,0.8181818181818182,0.6304347826086957,0.6923076923076923,0.06576514753856157
I want to apply for a business loan,i want to apply for a business loan,0.2843184471130371,3.669375,0.125,0.02857142857142857,0.125,0.07748416204749776
I would like to inquire about a business loan,i would like to enquire about a business loan,0.2632427215576172,3.328,0.2222222222222222,0.044444444444444446,0.2222222222222222,0.07909937546803401
I have some questions about a business loan,i have some questions about a business loan,0.2695918083190918,5.108375,0.125,0.023255813953488372,0.125,0.052774474919928906
I'm interested in information on a new getting a new business loan,i'm interested in information on a new getting a new business loan,0.3015780448913574,6.144,0.08333333333333333,0.015151515151515152,0.08333333333333333,0.04908496824403604
I'd like to apply for a new business,i'd like to apply for a new business loan,0.21776747703552246,5.12,0.25,0.16666666666666666,0.2222222222222222,0.04253271035850048
I'd like some information on getting a new or existing loan,uh i'd like some information on getting a new or existing loan,0.2350602149963379,7.424,0.18181818181818182,0.06779661016949153,0.16666666666666666,0.03166220568377396
calling in regards to a question that I have for a new loan,hello i'm calling in regards to a question that i have for a new loan,0.2762875556945801,4.608,0.23076923076923078,0.1864406779661017,0.2,0.059958236912886306
I have a question about an existing loan,i have a question about an existing loan,0.21407413482666016,6.570625,0.125,0.025,0.125,0.03258048280439991
hi I'm calling about a business loan,hi i'm calling about a business loan,0.25794458389282227,5.479875,0.14285714285714285,0.027777777777777776,0.14285714285714285,0.04707125324807998
new loan,no m,0.23029494285583496,5.205375,1.0,0.75,1.0,0.04424175834706144
hey I am trying to create a business and I would like to,hi i am trying to um create a business loan and i would like to get some more information about that,0.25426459312438965,12.8,0.8461538461538461,0.875,0.5238095238095238,0.01986442133784294
I'd like some information about a business loan,i'd like some information about a business loan,0.22441935539245605,4.45825,0.125,0.02127659574468085,0.125,0.05033799257387003
I would like to talk about a business loan,i would like to talk about a business loan,0.21678876876831055,3.584,0.1111111111111111,0.023809523809523808,0.1111111111111111,0.06048793771437236
hello I am falling to talk about a new business loan that I want to take out and trying to start a business with my husband and I wanted to know how can you trust that process as far as applying for this business law,hello i am calling to talk about a new business loan that i want to take out i'm trying to start a business with my husband and i wanted to know how can we start that process um as far as applying for this business loan,0.2704594135284424,16.725375,0.2,0.08796296296296297,0.1956521739130435,0.016170603859611065
hi there I'm just calling to inquire about getting a new business loan and Howard,hi there um i'm just calling uh to enquire about uh getting a new business loan and how i'd go about that thanks,0.25008130073547363,11.178625,0.7333333333333333,0.4444444444444444,0.4782608695652174,0.02237138295053941
hello I would like to speak to someone about a business loan,hello i would like to speak to someone about a business loan,0.1992626190185547,8.192,0.08333333333333333,0.016666666666666666,0.08333333333333333,0.024324050173163414
I'm calling about a news this thing business phone,i'm calling about a new existing business loan,0.2288498878479004,4.010625,0.5555555555555556,0.2,0.5555555555555556,0.05706090393589537
I was calling to ask about a business loan,i was calling to ask about a business loan,0.21276235580444336,4.010625,0.1111111111111111,0.023809523809523808,0.1111111111111111,0.05304967574990017
I would like to get a business loan for a new business,i would like to get a business loan for a new business,0.2121274471282959,8.73075,0.08333333333333333,0.018518518518518517,0.08333333333333333,0.02429658931114691
I would like to apply for a new business loan please,i would like to apply for a new business loan please,0.22819900512695312,5.851375,0.09090909090909091,0.019230769230769232,0.09090909090909091,0.03899921046368642
I want to obtain a business loan,i want to obtain a business loan,0.23431181907653809,5.479875,0.14285714285714285,0.03125,0.14285714285714285,0.042758606551525004
I have a question about a business loan,i have a question about a business ph,0.23654747009277344,5.12,0.25,0.1282051282051282,0.25,0.04620067775249481
can you give me information regarding a business loan,can you give me information regarding a business loan,0.23222851753234863,3.925375,0.0,0.0,0.0,0.05916084897171573
hi I'm calling to ask about the rates on new business loans,hi i'm calling to ask about the rates on new business loans,0.24458622932434082,5.376,0.08333333333333333,0.01694915254237288,0.08333333333333333,0.04549595039515268
I'd like some information about a business loan,i'd like some information about a business loan,0.22649598121643066,5.461375,0.125,0.02127659574468085,0.125,0.04147233640180919
I need information about a business phone,i need information about a business loan,0.24689030647277832,3.925375,0.2857142857142857,0.12195121951219512,0.2857142857142857,0.06289597974022312
hello I was calling to see if I was able to open up a new business loan,hello i was calling to see if i was able to open up a new business loan thank you,0.21337461471557617,8.277375,0.23529411764705882,0.16901408450704225,0.21052631578947367,0.025778053394412623
hello I'm calling about my business loan I would like to talk about my business phone and I have a few questions I need answered,hello i'm calling about my business loan um i would like to uh talk about my business loan and i have a few questions i need answered,0.23503637313842773,11.264,0.28,0.109375,0.25925925925925924,0.020866155285726894
hello I would like to make a loan for,um hello i would like to make a loan for my business uh is this possible or who would i need to get in contact with,0.3275272846221924,14.506625,2.0,2.135135135135135,0.6923076923076923,0.022577772888055795
business loan,can i get a new business loan,0.21782493591308594,2.816,2.5,1.2307692307692308,0.7142857142857143,0.077352605082772
hello this is a calling to ask about an existing loan,hello this is i'm calling to ask about an existing loan,0.2275834083557129,8.106625,0.09090909090909091,0.05660377358490566,0.09090909090909091,0.028073755521652095
sampling about a pre-existing a business loan that I have with you guys let's have some questions about it,hi i'm calling about a pree existing uh business loan that i have with you guys i just have some questions about it,0.2411348819732666,8.533375,0.47368421052631576,0.1792452830188679,0.391304347826087,0.028257856003429664
hi I'm an account holder have been for 18 years and I'd like to speak to somebody about taking out a business loan,hi i'm an account holder i've been for ten years and i'd like to speak to somebody about taking out a uh business loan,0.23765969276428223,14.250625,0.21739130434782608,0.08771929824561403,0.20833333333333334,0.016677141722856524
I'm about to make my first payment on my loan but I have a couple questions about it,so i'm about to make my first payment on my loan but i have a couple questions about it,0.2118990421295166,6.826625,0.16666666666666666,0.05952380952380952,0.15789473684210525,0.031040088203104256
hi there I'm working about a business loan I would like to take a new one out,hi there i'm ring about a business loan i would like to take a new one out,0.2023634910583496,9.6595,0.17647058823529413,0.06493506493506493,0.17647058823529413,0.020949685911108195
hello I would like to take alone,hello i would like to take a loan what type oh it's a business loan yeah yeah i have an existing loan but i would like to take a second one okay so i will visit a bank thank you bye,0.3547251224517822,16.532625,5.142857142857143,4.6875,0.8780487804878049,0.021456067772164567
hi I'm calling from Snyder hardware and I need to discuss a business loan it is an existing loan that I need to have a tree figured help please let me know thank you,hi i'm calling from snyder hardware and i need to discuss a business loan it is an existing loan that i need to have refigured if you could help please let me know thank you,0.3008401393890381,15.701375,0.23529411764705882,0.12121212121212122,0.22857142857142856,0.01916011428228662
